pr_author_login,pr_author_name,pr_notice_time,pr_review_time,pr_changed_files,pr_LOC,pr_reviewers,pr_review_commits,pr_review_comments,pr_commits,repo_stars,repo_create_time,repo_external_contribution,repo_team_size,user_followers,user_dev_time,user_experience,user_repo_experience,user_main_member,user_watched,user_succ_rate
trevor211,WuYunlong,0,0,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
oranagra,Oran Agra,0,0,2,10,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,0,2,18,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,0,0,1,1,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
bpo,Brian O'Rourke,9,0,2,38,"{'zhaozhao.zz', 'Oran Agra', 'Yossi Gottlieb', 'Itamar Haber'}",0,0,2,50279,4511,0.6185697153316922,186,54,4872,1.01,0.0,0,1,0.9900990099009901
mrpre,mrpre,0,17,6,45,{'Oran Agra'},2,0,3,50279,4511,0.6185697153316922,186,32,2919,0.01,0.0,0,0,0.0
mrpre,mrpre,0,0,1,2,{'Oran Agra'},1,0,1,50279,4511,0.6185697153316922,186,32,2919,0.01,0.0,0,0,0.0
huangzhw,Huang Zhw,0,0,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,11,3107,21.009999999999998,17.0,0,1,0.6187529747739172
filipecosta90,filipe oliveira,203,1,9,387,"{'Itamar Haber', 'Oran Agra', 'filipe oliveira', 'Madelyn Olson', 'Yossi Gottlieb'}",21,28,23,50279,4511,0.6185697153316922,186,78,2826,42.01,2.0,0,1,0.8569388240895025
yangbodong22011,Yang Bodong,2,0,2,42,"{'zhaozhao.zz', 'Oran Agra', 'Yang Bodong'}",0,2,1,50279,4511,0.6185697153316922,186,78,2219,5.01,1.0,0,0,0.5988023952095809
mayongze,马永泽,1,0,1,96,"{'Oran Agra', 'Itamar Haber', 'Wen Hui'}",1,5,2,50279,4511,0.6185697153316922,186,11,1784,0.01,0.0,0,1,0.0
trevor211,WuYunlong,12,0,1,2,"{'zhaozhao.zz', 'Oran Agra'}",0,0,1,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
trevor211,WuYunlong,7,0,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
oranagra,Oran Agra,0,4,5,94,"{'Oran Agra', 'Yossi Gottlieb'}",1,2,2,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,1,0,5,14,{'Itamar Haber'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
trevor211,WuYunlong,8,0,6,23,{'Oran Agra'},0,0,2,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
oranagra,Oran Agra,3,0,4,62,"{'zhaozhao.zz', 'Unknown', 'Oran Agra'}",0,3,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,4,0,1,56,"{'zhaozhao.zz', 'Itamar Haber'}",1,0,2,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
lukepalmer,Luke Palmer,2,8,1,24,"{'Madelyn Olson', 'Luke Palmer', 'zhaozhao.zz'}",0,6,1,50279,4511,0.6185697153316922,186,2,2937,2.01,0.0,0,0,0.49751243781094534
itamarhaber,Itamar Haber,0,12,5,97,"{'Oran Agra', 'Unknown'}",4,3,5,50279,4511,0.6185697153316922,186,201,2799,13.01,4.0,1,1,0.7686395080707148
abhisheksoni27,Abhishek Soni,4,2,1,2,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,125,3007,1.01,0.0,0,0,0.0
yossigo,Yossi Gottlieb,4,3,1,4,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
yossigo,Yossi Gottlieb,7,0,3,218,"{'Oran Agra', 'Yossi Gottlieb'}",1,2,3,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
jameshilliard,James Hilliard,4,3,1,18,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,114,3113,36.01,0.0,0,0,0.22216051096917525
yangbodong22011,Yang Bodong,14,0,1,58,"{'zhaozhao.zz', 'Unknown', 'Yang Bodong', 'Oran Agra'}",0,10,1,50279,4511,0.6185697153316922,186,78,2219,5.01,1.0,0,0,0.5988023952095809
Arun4rangan,Arun Ranganathan,17,11,3,60,"{'Madelyn Olson', 'Oran Agra', 'zhaozhao.zz', 'Arun Ranganathan'}",1,14,2,50279,4511,0.6185697153316922,186,1,2470,0.01,0.0,0,0,0.0
hwware,Wen Hui,7,7,1,4,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
oranagra,Oran Agra,0,10,1,21,"{'Madelyn Olson', 'Itamar Haber'}",0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
hujiecs,hujie,0,35,2,4,"{'Oran Agra', 'stefins'}",0,0,1,50279,4511,0.6185697153316922,186,3,2215,0.01,0.0,0,1,0.0
devnexen,David CARLIER,0,93,3,16,"{'Oran Agra', 'David CARLIER'}",2,3,2,50279,4511,0.6185697153316922,186,63,2948,60.01,0.0,0,0,0.7665389101816364
sherlockcpp,houzj.fnst,0,202,4,8,{'Madelyn Olson'},0,0,4,50279,4511,0.6185697153316922,186,0,479,0.01,0.0,0,0,0.0
yossigo,Yossi Gottlieb,4,13,6,72,"{'Oran Agra', 'Yossi Gottlieb'}",3,2,4,50279,4511,0.6185697153316922,186,65,3438,13.01,7.0,1,0,0.8455034588777863
oranagra,Oran Agra,0,23,4,171,{'Madelyn Olson'},1,1,2,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
hwware,Wen Hui,26,9,1,1,"{'Madelyn Olson', 'Itamar Haber'}",0,0,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
oranagra,Oran Agra,5,6,6,295,"{'Salvatore Sanfilippo', 'Oran Agra'}",0,6,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
pizhenwei,zhenwei pi,12,126,6,34,"{'zhaozhao.zz', 'Oran Agra', 'Yossi Gottlieb'}",1,2,1,50279,4511,0.6185697153316922,186,38,2857,8.01,3.0,0,0,0.37453183520599254
xhebox,xhe,3,197,4,56,"{'Itamar Haber', 'Oran Agra', 'Madelyn Olson', 'Yossi Gottlieb', 'xhe'}",16,11,17,50279,4511,0.6185697153316922,186,79,2881,1.01,0.0,0,0,0.9900990099009901
oranagra,Oran Agra,0,32,3,44,{'Itamar Haber'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
xhebox,xhe,0,0,1,2,{'Itamar Haber'},0,0,1,50279,4511,0.6185697153316922,186,79,2881,1.01,0.0,0,0,0.9900990099009901
mgalushka,Maxim Galushka,0,389,1,2,{'Oran Agra'},1,0,2,50279,4511,0.6185697153316922,186,19,3815,13.01,0.0,0,1,0.9992313604919293
CaoZB,caozb,0,77,1,6,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,4,2298,0.01,0.0,0,1,0.0
ShooterIT,Wang Yuan,73,1,3,17,{'Oran Agra'},1,1,1,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
soloestoy,zhaozhao.zz,52,166,2,143,"{'Itamar Haber', 'zhaozhao.zz', 'Oran Agra', 'Wen Hui', 'Madelyn Olson', 'Yossi Gottlieb'}",4,10,5,50279,4511,0.6185697153316922,186,151,1673,4.01,3.0,1,1,0.7481296758104738
hwware,Wen Hui,0,125,1,13,{'Oran Agra'},0,1,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
devnexen,David CARLIER,1,129,1,20,{'Oran Agra'},1,1,2,50279,4511,0.6185697153316922,186,63,2948,60.01,0.0,0,0,0.7665389101816364
QuChen88,Qu Chen,0,62,1,6,{'Madelyn Olson'},0,0,1,50279,4511,0.6185697153316922,186,9,2191,0.01,0.0,0,0,0.0
tryfinally,Muhammad Zahalqa,0,92,1,2,{'zhaozhao.zz'},0,0,1,50279,4511,0.6185697153316922,186,5,3900,0.01,0.0,0,1,0.0
ShooterIT,Wang Yuan,7,134,7,146,"{'Oran Agra', 'Wang Yuan'}",7,18,7,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
oranagra,Oran Agra,0,2,1,31,{'WuYunlong'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
botovq,Theo Buehler,0,0,1,2,{'Yossi Gottlieb'},0,0,1,50279,4511,0.6185697153316922,186,16,2343,11.01,0.0,0,0,0.36330608537693004
fayadexinqing,fayadexinqing,1,0,2,55,{'WuYunlong'},0,0,2,50279,4511,0.6185697153316922,186,3,1334,0.01,0.0,0,1,0.0
itamarhaber,Itamar Haber,15,98,1,1,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,201,2799,13.01,4.0,1,1,0.7686395080707148
pizhenwei,zhenwei pi,3,4,3,28,"{'zhenwei pi', 'Benjamin Sergeant'}",0,2,1,50279,4511,0.6185697153316922,186,38,2857,8.01,3.0,0,0,0.37453183520599254
IAmATeaPot418,Jamie Scott,3,0,1,8,"{'Jamie Scott', 'Itamar Haber'}",1,3,2,50279,4511,0.6185697153316922,186,2,2890,4.01,0.0,0,1,0.49875311720698257
hwware,Wen Hui,0,113,1,7,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
dustinmm80,Dustin Collins,0,0,1,9,{'Angus Pearson'},0,0,1,50279,4511,0.6185697153316922,186,31,3780,0.01,0.0,0,0,0.0
IAmATeaPot418,Jamie Scott,6,0,1,6,{'Yossi Gottlieb'},1,0,2,50279,4511,0.6185697153316922,186,2,2890,4.01,0.0,0,1,0.49875311720698257
ShooterIT,Wang Yuan,0,161,1,3,{'Oran Agra'},0,0,1,50279,4511,0.6185697153316922,186,43,1936,38.01,6.0,0,1,0.6577216521967904
felipou,Felipe Machado,87,138,11,481,"{'Felipe Machado', 'Itamar Haber', 'zhaozhao.zz', 'Oran Agra', 'Madelyn Olson'}",17,30,19,50279,4511,0.6185697153316922,186,3,3922,0.01,0.0,0,1,0.0
ashtul,Ariel Shtul,3,0,1,4,{'Itamar Haber'},0,0,1,50279,4511,0.6185697153316922,186,16,1019,34.01,2.0,0,1,0.8232872684504557
hwware,Wen Hui,2,0,1,1,{'Itamar Haber'},0,0,1,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
natoscott,Nathan Scott,9,169,1,506,{'Oran Agra'},8,3,9,50279,4511,0.6185697153316922,186,37,3645,33.01,1.0,0,1,0.757346258709482
neal-zhu,maohuazhu,9,187,1,249,"{'maohuazhu', 'Oran Agra', 'Wen Hui'}",11,17,13,50279,4511,0.6185697153316922,186,6,1328,3.01,0.0,0,0,0.6644518272425249
oranagra,Oran Agra,6,0,1,3,{'Itamar Haber'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
oranagra,Oran Agra,21,0,1,1,{'Itamar Haber'},0,0,1,50279,4511,0.6185697153316922,186,73,2683,15.01,11.0,1,0,0.6662225183211192
trevor211,WuYunlong,4,171,1,1,"{'zhaozhao.zz', 'Oran Agra'}",0,0,1,50279,4511,0.6185697153316922,186,45,2873,0.01,0.0,0,1,0.0
pponnuvel,Ponnuvel Palaniyappan,210,0,1,4,"{'Unknown', 'Itamar Haber'}",0,0,1,50279,4511,0.6185697153316922,186,2,2147,4.01,0.0,0,1,0.7481296758104738
SqREL,Vasyl Melnychuk,2,0,1,5,{'Itamar Haber'},0,0,1,50279,4511,0.6185697153316922,186,10,4269,0.01,0.0,0,0,0.0
leomurillo,Leo Murillo,2,0,1,2,{'Itamar Haber'},0,0,1,50279,4511,0.6185697153316922,186,0,2758,0.01,0.0,0,0,0.0
thesunnysky,SUN,10,520,1,27,"{'Oran Agra', 'Unknown'}",1,0,1,50279,4511,0.6185697153316922,186,6,2557,0.01,0.0,0,1,0.0
itamarhaber,Itamar Haber,3,0,1,2,{'Unknown'},0,0,1,50279,4511,0.6185697153316922,186,201,2799,13.01,4.0,1,1,0.7686395080707148
hwware,Wen Hui,344,0,1,34,"{'Oran Agra', 'Itamar Haber'}",3,3,4,50279,4511,0.6185697153316922,186,13,770,11.01,10.0,0,1,0.6357856494096277
